step,num_vehicles,tls_id,phase,avg_waiting_time,avg_queue_length
23,30,GS_cluster_1829205187_1830275193_412647220,0,0.06666666666666667,7.039774727208729e-05
23,30,GS_cluster_183575304_191009058,0,0.06666666666666667,7.039774727208729e-05
23,30,GS_cluster_192610447_2701087637_2701087639_312411627,5,0.06666666666666667,7.039774727208729e-05
23,30,GS_cluster_193896937_193901000_2526973953_956503884,6,0.06666666666666667,7.039774727208729e-05
23,30,GS_cluster_223768576_223768772_223769676,6,0.06666666666666667,7.039774727208729e-05
23,30,GS_cluster_2386406068_2386406069_310983598_32902785,5,0.06666666666666667,7.039774727208729e-05
23,30,GS_cluster_239676543_239676949_490541043_490541044,5,0.06666666666666667,7.039774727208729e-05
23,30,GS_cluster_243889728_255157093,1,0.06666666666666667,7.039774727208729e-05
23,30,GS_cluster_253816661_253816670,2,0.06666666666666667,7.039774727208729e-05
23,30,GS_cluster_253830876_253830877,0,0.06666666666666667,7.039774727208729e-05
23,30,GS_cluster_255381543_312412116_315215123_32902786,5,0.06666666666666667,7.039774727208729e-05
23,30,cluster_1402121584_2273191303_3734996876_4213981066,0,0.06666666666666667,7.039774727208729e-05
23,30,cluster_1457897145_1457897151_1457897234_1829205101_#2more,0,0.06666666666666667,7.039774727208729e-05
23,30,cluster_191015674_240636109,6,0.06666666666666667,7.039774727208729e-05
23,30,cluster_194318778_223860463,5,0.06666666666666667,7.039774727208729e-05
23,30,cluster_194370890_194370892_6383385990,2,0.06666666666666667,7.039774727208729e-05
23,30,cluster_236007627_236007629,0,0.06666666666666667,7.039774727208729e-05
23,30,cluster_2387345775_8660110932,1,0.06666666666666667,7.039774727208729e-05
23,30,joinedS_223673500_310986270_5005784727_9277804071,5,0.06666666666666667,7.039774727208729e-05
23,30,joinedS_cluster_192603469_255381549_3903527581_cluster_2385586901_255381611_32904045,5,0.06666666666666667,7.039774727208729e-05
24,31,1407769410,0,0.0967741935483871,7.039774727208729e-05
24,31,1407769424,2,0.0967741935483871,7.039774727208729e-05
24,31,311194425,2,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_1150106029_1150106038_1150106046_179162926,0,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_11610500593_186913340,0,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_151014883_192048063_193875691_312411075,5,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_178816046_533885875_946783180_946783246,6,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_181310361_255157088_255157309_312307082,5,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_1829205187_1830275193_412647220,0,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_183575304_191009058,0,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_192610447_2701087637_2701087639_312411627,5,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_193896937_193901000_2526973953_956503884,6,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_223768576_223768772_223769676,6,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_2386406068_2386406069_310983598_32902785,5,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_239676543_239676949_490541043_490541044,6,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_243889728_255157093,2,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_253816661_253816670,2,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_253830876_253830877,0,0.0967741935483871,7.039774727208729e-05
24,31,GS_cluster_255381543_312412116_315215123_32902786,5,0.0967741935483871,7.039774727208729e-05
24,31,cluster_1402121584_2273191303_3734996876_4213981066,0,0.0967741935483871,7.039774727208729e-05
24,31,cluster_1457897145_1457897151_1457897234_1829205101_#2more,0,0.0967741935483871,7.039774727208729e-05
24,31,cluster_191015674_240636109,6,0.0967741935483871,7.039774727208729e-05
24,31,cluster_194318778_223860463,5,0.0967741935483871,7.039774727208729e-05
24,31,cluster_194370890_194370892_6383385990,2,0.0967741935483871,7.039774727208729e-05
24,31,cluster_236007627_236007629,0,0.0967741935483871,7.039774727208729e-05
24,31,cluster_2387345775_8660110932,1,0.0967741935483871,7.039774727208729e-05
24,31,joinedS_223673500_310986270_5005784727_9277804071,5,0.0967741935483871,7.039774727208729e-05
24,31,joinedS_cluster_192603469_255381549_3903527581_cluster_2385586901_255381611_32904045,5,0.0967741935483871,7.039774727208729e-05
25,33,1407769410,0,0.15151515151515152,0.00028159098908834917
25,33,1407769424,2,0.15151515151515152,0.00028159098908834917
25,33,311194425,2,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_1150106029_1150106038_1150106046_179162926,0,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_11610500593_186913340,0,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_151014883_192048063_193875691_312411075,5,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_178816046_533885875_946783180_946783246,6,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_181310361_255157088_255157309_312307082,6,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_1829205187_1830275193_412647220,0,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_183575304_191009058,0,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_192610447_2701087637_2701087639_312411627,5,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_193896937_193901000_2526973953_956503884,6,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_223768576_223768772_223769676,6,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_2386406068_2386406069_310983598_32902785,6,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_239676543_239676949_490541043_490541044,6,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_243889728_255157093,2,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_253816661_253816670,3,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_253830876_253830877,0,0.15151515151515152,0.00028159098908834917
25,33,GS_cluster_255381543_312412116_315215123_32902786,5,0.15151515151515152,0.00028159098908834917
25,33,cluster_1402121584_2273191303_3734996876_4213981066,0,0.15151515151515152,0.00028159098908834917
25,33,cluster_1457897145_1457897151_1457897234_1829205101_#2more,0,0.15151515151515152,0.00028159098908834917
25,33,cluster_191015674_240636109,6,0.15151515151515152,0.00028159098908834917
25,33,cluster_194318778_223860463,6,0.15151515151515152,0.00028159098908834917
25,33,cluster_194370890_194370892_6383385990,2,0.15151515151515152,0.00028159098908834917
25,33,cluster_236007627_236007629,0,0.15151515151515152,0.00028159098908834917
25,33,cluster_2387345775_8660110932,1,0.15151515151515152,0.00028159098908834917
25,33,joinedS_223673500_310986270_5005784727_9277804071,5,0.15151515151515152,0.00028159098908834917
25,33,joinedS_cluster_192603469_255381549_3903527581_cluster_2385586901_255381611_32904045,5,0.15151515151515152,0.00028159098908834917
26,34,1407769410,1,0.058823529411764705,7.039774727208729e-05
26,34,1407769424,3,0.058823529411764705,7.039774727208729e-05
26,34,311194425,2,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_1150106029_1150106038_1150106046_179162926,0,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_11610500593_186913340,1,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_151014883_192048063_193875691_312411075,5,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_178816046_533885875_946783180_946783246,6,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_181310361_255157088_255157309_312307082,6,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_1829205187_1830275193_412647220,0,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_183575304_191009058,0,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_192610447_2701087637_2701087639_312411627,0,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_193896937_193901000_2526973953_956503884,6,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_223768576_223768772_223769676,6,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_2386406068_2386406069_310983598_32902785,6,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_239676543_239676949_490541043_490541044,6,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_243889728_255157093,2,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_253816661_253816670,3,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_253830876_253830877,0,0.058823529411764705,7.039774727208729e-05
26,34,GS_cluster_255381543_312412116_315215123_32902786,5,0.058823529411764705,7.039774727208729e-05
26,34,cluster_1402121584_2273191303_3734996876_4213981066,1,0.058823529411764705,7.039774727208729e-05
26,34,cluster_1457897145_1457897151_1457897234_1829205101_#2more,0,0.058823529411764705,7.039774727208729e-05
26,34,cluster_191015674_240636109,6,0.058823529411764705,7.039774727208729e-05
26,34,cluster_194318778_223860463,6,0.058823529411764705,7.039774727208729e-05
26,34,cluster_194370890_194370892_6383385990,3,0.058823529411764705,7.039774727208729e-05
26,34,cluster_236007627_236007629,0,0.058823529411764705,7.039774727208729e-05
26,34,cluster_2387345775_8660110932,1,0.058823529411764705,7.039774727208729e-05
26,34,joinedS_223673500_310986270_5005784727_9277804071,5,0.058823529411764705,7.039774727208729e-05
26,34,joinedS_cluster_192603469_255381549_3903527581_cluster_2385586901_255381611_32904045,5,0.058823529411764705,7.039774727208729e-05
27,35,1407769410,1,0.08571428571428572,0.00014079549454417458
27,35,1407769424,3,0.08571428571428572,0.00014079549454417458
27,35,311194425,2,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_1150106029_1150106038_1150106046_179162926,0,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_11610500593_186913340,1,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_151014883_192048063_193875691_312411075,5,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_178816046_533885875_946783180_946783246,7,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_181310361_255157088_255157309_312307082,6,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_1829205187_1830275193_412647220,0,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_183575304_191009058,0,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_192610447_2701087637_2701087639_312411627,0,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_193896937_193901000_2526973953_956503884,7,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_223768576_223768772_223769676,7,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_2386406068_2386406069_310983598_32902785,6,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_239676543_239676949_490541043_490541044,6,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_243889728_255157093,2,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_253816661_253816670,3,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_253830876_253830877,0,0.08571428571428572,0.00014079549454417458
27,35,GS_cluster_255381543_312412116_315215123_32902786,5,0.08571428571428572,0.00014079549454417458
27,35,cluster_1402121584_2273191303_3734996876_4213981066,1,0.08571428571428572,0.00014079549454417458
27,35,cluster_1457897145_1457897151_1457897234_1829205101_#2more,0,0.08571428571428572,0.00014079549454417458
27,35,cluster_191015674_240636109,7,0.08571428571428572,0.00014079549454417458
27,35,cluster_194318778_223860463,6,0.08571428571428572,0.00014079549454417458
27,35,cluster_194370890_194370892_6383385990,3,0.08571428571428572,0.00014079549454417458
27,35,cluster_236007627_236007629,0,0.08571428571428572,0.00014079549454417458
27,35,cluster_2387345775_8660110932,1,0.08571428571428572,0.00014079549454417458
27,35,joinedS_223673500_310986270_5005784727_9277804071,5,0.08571428571428572,0.00014079549454417458
27,35,joinedS_cluster_192603469_255381549_3903527581_cluster_2385586901_255381611_32904045,5,0.08571428571428572,0.00014079549454417458
28,37,1407769410,1,0.10810810810810811,0.00014079549454417458
28,37,1407769424,3,0.10810810810810811,0.00014079549454417458
28,37,311194425,2,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_1150106029_1150106038_1150106046_179162926,0,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_11610500593_186913340,1,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_151014883_192048063_193875691_312411075,5,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_178816046_533885875_946783180_946783246,7,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_181310361_255157088_255157309_312307082,6,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_1829205187_1830275193_412647220,0,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_183575304_191009058,0,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_192610447_2701087637_2701087639_312411627,0,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_193896937_193901000_2526973953_956503884,7,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_223768576_223768772_223769676,7,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_2386406068_2386406069_310983598_32902785,6,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_239676543_239676949_490541043_490541044,6,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_243889728_255157093,2,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_253816661_253816670,3,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_253830876_253830877,0,0.10810810810810811,0.00014079549454417458
28,37,GS_cluster_255381543_312412116_315215123_32902786,5,0.10810810810810811,0.00014079549454417458
28,37,cluster_1402121584_2273191303_3734996876_4213981066,1,0.10810810810810811,0.00014079549454417458
28,37,cluster_1457897145_1457897151_1457897234_1829205101_#2more,0,0.10810810810810811,0.00014079549454417458
28,37,cluster_191015674_240636109,7,0.10810810810810811,0.00014079549454417458
28,37,cluster_194318778_223860463,6,0.10810810810810811,0.00014079549454417458
28,37,cluster_194370890_194370892_6383385990,3,0.10810810810810811,0.00014079549454417458
28,37,cluster_236007627_236007629,0,0.10810810810810811,0.00014079549454417458
28,37,cluster_2387345775_8660110932,1,0.10810810810810811,0.00014079549454417458
28,37,joinedS_223673500_310986270_5005784727_9277804071,5,0.10810810810810811,0.00014079549454417458
28,37,joinedS_cluster_192603469_255381549_3903527581_cluster_2385586901_255381611_32904045,5,0.10810810810810811,0.00014079549454417458
29,38,1407769410,2,0.13157894736842105,0.00014079549454417458
29,38,1407769424,4,0.13157894736842105,0.00014079549454417458
29,38,311194425,2,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_1150106029_1150106038_1150106046_179162926,0,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_11610500593_186913340,2,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_151014883_192048063_193875691_312411075,6,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_178816046_533885875_946783180_946783246,7,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_181310361_255157088_255157309_312307082,6,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_1829205187_1830275193_412647220,1,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_183575304_191009058,0,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_192610447_2701087637_2701087639_312411627,0,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_193896937_193901000_2526973953_956503884,7,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_223768576_223768772_223769676,7,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_2386406068_2386406069_310983598_32902785,6,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_239676543_239676949_490541043_490541044,6,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_243889728_255157093,2,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_253816661_253816670,3,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_253830876_253830877,0,0.13157894736842105,0.00014079549454417458
29,38,GS_cluster_255381543_312412116_315215123_32902786,5,0.13157894736842105,0.00014079549454417458
29,38,cluster_1402121584_2273191303_3734996876_4213981066,2,0.13157894736842105,0.00014079549454417458
29,38,cluster_1457897145_1457897151_1457897234_1829205101_#2more,1,0.13157894736842105,0.00014079549454417458
29,38,cluster_191015674_240636109,7,0.13157894736842105,0.00014079549454417458
29,38,cluster_194318778_223860463,6,0.13157894736842105,0.00014079549454417458
29,38,cluster_194370890_194370892_6383385990,4,0.13157894736842105,0.00014079549454417458
29,38,cluster_236007627_236007629,0,0.13157894736842105,0.00014079549454417458
29,38,cluster_2387345775_8660110932,1,0.13157894736842105,0.00014079549454417458
29,38,joinedS_223673500_310986270_5005784727_9277804071,5,0.13157894736842105,0.00014079549454417458
29,38,joinedS_cluster_192603469_255381549_3903527581_cluster_2385586901_255381611_32904045,5,0.13157894736842105,0.00014079549454417458
30,39,1407769410,2,0.15384615384615385,0.00014079549454417458
30,39,1407769424,4,0.15384615384615385,0.00014079549454417458
30,39,311194425,2,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_1150106029_1150106038_1150106046_179162926,0,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_11610500593_186913340,2,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_151014883_192048063_193875691_312411075,6,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_178816046_533885875_946783180_946783246,7,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_181310361_255157088_255157309_312307082,6,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_1829205187_1830275193_412647220,1,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_183575304_191009058,0,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_192610447_2701087637_2701087639_312411627,0,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_193896937_193901000_2526973953_956503884,7,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_223768576_223768772_223769676,7,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_2386406068_2386406069_310983598_32902785,6,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_239676543_239676949_490541043_490541044,6,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_243889728_255157093,2,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_253816661_253816670,0,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_253830876_253830877,0,0.15384615384615385,0.00014079549454417458
30,39,GS_cluster_255381543_312412116_315215123_32902786,5,0.15384615384615385,0.00014079549454417458
30,39,cluster_1402121584_2273191303_3734996876_4213981066,3,0.15384615384615385,0.00014079549454417458
30,39,cluster_1457897145_1457897151_1457897234_1829205101_#2more,1,0.15384615384615385,0.00014079549454417458
30,39,cluster_191015674_240636109,7,0.15384615384615385,0.00014079549454417458
30,39,cluster_194318778_223860463,6,0.15384615384615385,0.00014079549454417458
30,39,cluster_194370890_194370892_6383385990,4,0.15384615384615385,0.00014079549454417458
30,39,cluster_236007627_236007629,0,0.15384615384615385,0.00014079549454417458
30,39,cluster_2387345775_8660110932,1,0.15384615384615385,0.00014079549454417458
30,39,joinedS_223673500_310986270_5005784727_9277804071,5,0.15384615384615385,0.00014079549454417458
30,39,joinedS_cluster_192603469_255381549_3903527581_cluster_2385586901_255381611_32904045,5,0.15384615384615385,0.00014079549454417458
31,41,1407769410,3,0.17073170731707318,0.00014079549454417458
31,41,1407769424,5,0.17073170731707318,0.00014079549454417458
31,41,311194425,3,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_1150106029_1150106038_1150106046_179162926,1,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_11610500593_186913340,3,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_151014883_192048063_193875691_312411075,7,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_178816046_533885875_946783180_946783246,0,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_181310361_255157088_255157309_312307082,7,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_1829205187_1830275193_412647220,2,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_183575304_191009058,1,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_192610447_2701087637_2701087639_312411627,1,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_193896937_193901000_2526973953_956503884,0,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_223768576_223768772_223769676,0,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_2386406068_2386406069_310983598_32902785,7,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_239676543_239676949_490541043_490541044,7,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_243889728_255157093,3,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_253816661_253816670,1,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_253830876_253830877,1,0.17073170731707318,0.00014079549454417458
31,41,GS_cluster_255381543_312412116_315215123_32902786,7,0.17073170731707318,0.00014079549454417458
31,41,cluster_1402121584_2273191303_3734996876_4213981066,4,0.17073170731707318,0.00014079549454417458
31,41,cluster_1457897145_1457897151_1457897234_1829205101_#2more,2,0.17073170731707318,0.00014079549454417458
31,41,cluster_191015674_240636109,0,0.17073170731707318,0.00014079549454417458
31,41,cluster_194318778_223860463,7,0.17073170731707318,0.00014079549454417458
31,41,cluster_194370890_194370892_6383385990,5,0.17073170731707318,0.00014079549454417458
31,41,cluster_236007627_236007629,1,0.17073170731707318,0.00014079549454417458
31,41,cluster_2387345775_8660110932,2,0.17073170731707318,0.00014079549454417458
31,41,joinedS_223673500_310986270_5005784727_9277804071,0,0.17073170731707318,0.00014079549454417458
31,41,joinedS_cluster_192603469_255381549_3903527581_cluster_2385586901_255381611_32904045,6,0.17073170731707318,0.00014079549454417458
32,42,1407769410,3,0.19047619047619047,0.00014079549454417458
32,42,1407769424,5,0.19047619047619047,0.00014079549454417458
32,42,311194425,0,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_1150106029_1150106038_1150106046_179162926,1,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_11610500593_186913340,3,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_151014883_192048063_193875691_312411075,7,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_178816046_533885875_946783180_946783246,1,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_181310361_255157088_255157309_312307082,7,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_1829205187_1830275193_412647220,2,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_183575304_191009058,1,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_192610447_2701087637_2701087639_312411627,1,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_193896937_193901000_2526973953_956503884,1,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_223768576_223768772_223769676,1,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_2386406068_2386406069_310983598_32902785,7,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_239676543_239676949_490541043_490541044,0,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_243889728_255157093,0,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_253816661_253816670,1,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_253830876_253830877,1,0.19047619047619047,0.00014079549454417458
32,42,GS_cluster_255381543_312412116_315215123_32902786,7,0.19047619047619047,0.00014079549454417458
32,42,cluster_1402121584_2273191303_3734996876_4213981066,4,0.19047619047619047,0.00014079549454417458
32,42,cluster_1457897145_1457897151_1457897234_1829205101_#2more,2,0.19047619047619047,0.00014079549454417458
32,42,cluster_191015674_240636109,1,0.19047619047619047,0.00014079549454417458
32,42,cluster_194318778_223860463,7,0.19047619047619047,0.00014079549454417458
32,42,cluster_194370890_194370892_6383385990,5,0.19047619047619047,0.00014079549454417458
32,42,cluster_236007627_236007629,1,0.19047619047619047,0.00014079549454417458
32,42,cluster_2387345775_8660110932,3,0.19047619047619047,0.00014079549454417458
32,42,joinedS_223673500_310986270_5005784727_9277804071,1,0.19047619047619047,0.00014079549454417458
32,42,joinedS_cluster_192603469_255381549_3903527581_cluster_2385586901_255381611_32904045,7,0.19047619047619047,0.00014079549454417458
33,43,1407769410,3,0.23255813953488372,0.00014079549454417458
33,43,1407769424,5,0.23255813953488372,0.00014079549454417458
33,43,311194425,0,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_1150106029_1150106038_1150106046_179162926,1,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_11610500593_186913340,3,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_151014883_192048063_193875691_312411075,7,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_178816046_533885875_946783180_946783246,1,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_181310361_255157088_255157309_312307082,0,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_1829205187_1830275193_412647220,2,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_183575304_191009058,1,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_192610447_2701087637_2701087639_312411627,1,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_193896937_193901000_2526973953_956503884,1,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_223768576_223768772_223769676,1,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_2386406068_2386406069_310983598_32902785,0,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_239676543_239676949_490541043_490541044,0,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_243889728_255157093,0,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_253816661_253816670,1,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_253830876_253830877,1,0.23255813953488372,0.00014079549454417458
33,43,GS_cluster_255381543_312412116_315215123_32902786,7,0.23255813953488372,0.00014079549454417458
33,43,cluster_1402121584_2273191303_3734996876_4213981066,4,0.23255813953488372,0.00014079549454417458
33,43,cluster_1457897145_1457897151_1457897234_1829205101_#2more,2,0.23255813953488372,0.00014079549454417458
33,43,cluster_191015674_240636109,1,0.23255813953488372,0.00014079549454417458
33,43,cluster_194318778_223860463,0,0.23255813953488372,0.00014079549454417458
33,43,cluster_194370890_194370892_6383385990,5,0.23255813953488372,0.00014079549454417458
33,43,cluster_236007627_236007629,1,0.23255813953488372,0.00014079549454417458
33,43,cluster_2387345775_8660110932,3,0.23255813953488372,0.00014079549454417458
33,43,joinedS_223673500_310986270_5005784727_9277804071,1,0.23255813953488372,0.00014079549454417458
33,43,joinedS_cluster_192603469_255381549_3903527581_cluster_2385586901_255381611_32904045,7,0.23255813953488372,0.00014079549454417458
34,45,1407769410,0,0.26666666666666666,0.00028159098908834917
34,45,1407769424,0,0.26666666666666666,0.00028159098908834917
34,45,311194425,0,0.26666666666666666,0.00028159098908834917
34,45,GS_cluster_1150106029_1150106038_1150106046_179162926,2,0.26666666666666666,0.00028159098908834917
34,45,GS_cluster_11610500593_186913340,0,0.26666666666666666,0.00028159098908834917
34,45,GS_cluster_151014883_192048063_193875691_312411075,7,0.26666666666666666,0.00028159098908834917
34,45,GS_cluster_178816046_533885875_946783180_946783246,1,0.26666666666666666,0.00028159098908834917
34,45,GS_cluster_181310361_255157088_255157309_312307082,0,0.26666666666666666,0.00028159098908834917
34,45,GS_cluster_1829205187_1830275193_412647220,3,0.26666666666666666,0.00028159098908834917
34,45,GS_cluster_183575304_191009058,2,0.26666666666666666,0.00028159098908834917
34,45,GS_cluster_192610447_2701087637_2701087639_312411627,2,0.26666666666666666,0.00028159098908834917
34,45,GS_cluster_193896937_193901000_2526973953_956503884,1,0.26666666666666666,0.00028159098908834917
34,45,GS_cluster_223768576_223768772_223769676,1,0.26666666666666666,0.00028159098908834917
34,45,GS_cluster_2386406068_2386406069_310983598_32902785,0,0.26666666666666666,0.00028159098908834917
34,45,GS_cluster_239676543_239676949_490541043_490541044,0,0.26666666666666666,0.00028159098908834917
34,45,GS_cluster_243889728_255157093,0,0.26666666666666666,0.00028159098908834917
